"apn","pstreet_addr","pcity","pstate","pzip","plon","plat","pminx","pminy","pmaxx","pmaxy","planduse","pfull_address","parcel_dir"
"017-340-004-000","1332 PROVIDENCE WAY","Roseville","CA",95747,-121.31171242,38.7576155763,-121.311817623,38.757492359,-121.311607236,38.7577388466,"01","1332 PROVIDENCE WAY,Roseville,CA,95747",6061
"31320013","1047 WOOD DUCK AVE","Santa Clara","CA",95051,-121.996202075,37.3441436045,-121.996281792,37.3440560776,-121.996106971,37.3442355705,NA,"1047 WOOD DUCK AVE,Santa Clara,CA,95051",6085
"908341016","29456 GREEN SIDE CT","Murrieta","CA",92563,-117.145237426,33.5644706615,-117.145415265,33.5642917673,-117.145073171,33.5646496922,NA,"29456 GREEN SIDE CT,Murrieta,CA,92563",6065
"46844016","2970 E HUNTINGTON BLVD","FRESNO","CA",93721,-119.774948189,36.7389619693,-119.775001391,36.7389239744,-119.774894987,36.7389999631,"11","2970 E HUNTINGTON BLVD,FRESNO,CA,93721",6019
"5086012022","923 S Ogden Dr","Los Angeles","CA",90036,-118.361615038,34.0589077223,-118.361829677,34.058779479,-118.361400226,34.0590360027,"0100","923 S Ogden Dr,Los Angeles,CA,90036",6037
"6014031006","1238 W 70th St",NA,"CA",90044,-118.2972322,33.9759653129,-118.297298616,33.9758042138,-118.297165782,33.9761263979,"0100","1238 W 70th St,NA,CA,90044",6037
"5238012020","3741 Princeton St",NA,"CA",90023,-118.190951766,34.0275864556,-118.191037887,34.0273765885,-118.190865247,34.0277967474,"0200","3741 Princeton St,NA,CA,90023",6037
"5493024021","724 N Avenue 65","Highland Park","CA",90042,-118.176387409,34.1200455122,-118.17656628,34.1199269646,-118.176208563,34.1201251711,"0100","724 N Avenue 65,Highland Park,CA,90042",6037
"295-180-015","939 E STANFORD AVE","Pixley","CA",93256,-119.287384632,35.9922707218,-119.287669294,35.9913876598,-119.287099122,35.9931554482,NA,"939 E STANFORD AVE,Pixley,CA,93256",6107
"066190022000","38953 SEVEN HILLS RD","Oakhurst","CA",93644,-119.602525805,37.3148870556,-119.603510299,37.3143969791,-119.601097359,37.3152689376,"RAXX","38953 SEVEN HILLS RD,Oakhurst,CA,93644",6039
"4071121700","9701 HIGHWAY 79","Descanso","CA",91916,-116.593115457,32.8612080184,-116.593495938,32.8608924918,-116.592733768,32.8615285379,NA,"9701 HIGHWAY 79,Descanso,CA,91916",6073
"032201147","104 LOMA VISTA AVE","Taft","CA",93268,-119.468766823,35.1395646263,-119.468968985,35.1394742124,-119.468564661,35.1396550402,"0101","104 LOMA VISTA AVE,Taft,CA,93268",6029
"069-441-016","5366 Paseo Orlando","Santa Barbara","CA",93111,-119.810337824,34.4536723401,-119.810454978,34.4535178966,-119.810220666,34.4538267216,"0100","5366 Paseo Orlando,Santa Barbara,CA,93111",6083
"8144012008","8006 Sargent Ave",NA,"CA",90602,-118.02165489,33.9669086231,-118.021887553,33.9667396442,-118.021422731,33.9670775322,"0100","8006 Sargent Ave,NA,CA,90602",6037
"331262386","5500 LENNOX AVE","Bakersfield","CA",93309,-119.063899651,35.3615069267,-119.064014818,35.3614380124,-119.063784485,35.3615758406,"0600","5500 LENNOX AVE,Bakersfield,CA,93309",6029
"259124279","4200 POPLAR TL",NA,NA,93225,-118.955626517,34.8239549256,-118.955709539,34.8238569844,-118.955543478,34.8240530996,"0010","4200 POPLAR TL,NA,NA,93225",6029
"130583002","14217 GOOSE ST","Corona","CA",92880,-117.593639833,33.9397567063,-117.593755468,33.9396204676,-117.593524191,33.9398929227,NA,"14217 GOOSE ST,Corona,CA,92880",6065
"6692840900","6137 DAISY PL","San Diego","CA",92114,-117.065812358,32.693204779,-117.065948236,32.693057812,-117.065676338,32.693351404,NA,"6137 DAISY PL,San Diego,CA,92114",6073
"20213054","1155 HOLLENBECK AVE","Sunnyvale","CA",94087,-122.041785515,37.3565027963,-122.041961152,37.3564133188,-122.041609875,37.3565922852,NA,"1155 HOLLENBECK AVE,Sunnyvale,CA,94087",6085
"019425140","9521 MANGO AVE","Fontana","CA",92335,-117.431036809,34.0808307619,-117.431232142,34.0807031892,-117.430841474,34.0809583453,"510","9521 MANGO AVE,Fontana,CA,92335",6071
"203061000000","865 MAJESTIC PINES DR",NA,NA,93546,-118.989292956,37.6344989219,-118.989327535,37.6344212504,-118.989189216,37.6345287284,"RESORT","865 MAJESTIC PINES DR,NA,NA,93546",6051
"2886821648","25382 PAPPAS RD","Ramona","CA",92065,-116.781874926,33.0048337098,-116.781912995,33.0047717786,-116.781836857,33.0048956442,NA,"25382 PAPPAS RD,Ramona,CA,92065",6073
"080H158404400","1322 MERSEY AVE","San Leandro","CA",94579,-122.154771048,37.6937294701,-122.15487411,37.6935961053,-122.154667986,37.6938628319,"1100","1322 MERSEY AVE,San Leandro,CA,94579",6001
"5800350635","652 WARRENDALE AVE","Simi Valley","CA",93065,-118.813371909,34.2386593844,-118.813606063,34.2384053478,-118.813145946,34.2388692862,NA,"652 WARRENDALE AVE,Simi Valley,CA,93065",6111
"06804600120000","3600 KRANHOLD WAY","Sacramento","CA",95827,-121.328124975,38.5601881417,-121.328319047,38.5600935922,-121.327930368,38.5602797146,NA,"3600 KRANHOLD WAY,Sacramento,CA,95827",6067
"8371005028","2729 2nd St",NA,"CA",91750,-117.758915706,34.0968369046,-117.759086849,34.0966751278,-117.758715132,34.0970043078,"0100","2729 2nd St,NA,CA,91750",6037
"074 103501400","68 GARDEN RD","Alameda","CA",94502,-122.237069971,37.7355714222,-122.237265692,37.7354452908,-122.236874197,37.7356975322,"1100","68 GARDEN RD,Alameda,CA,94502",6001
"7756708879","352 BROADWAY","Chula Vista","CA",91910,-117.092644889,32.6350281437,-117.093474328,32.6339486994,-117.091575236,32.6361006165,NA,"352 BROADWAY,Chula Vista,CA,91910",6073
"7171026017","5303 Bellflower Blvd","Lakewood","CA",90713,-118.125562613,33.853799001,-118.125775197,33.8537127269,-118.12534932,33.8538848477,"0100","5303 Bellflower Blvd,Lakewood,CA,90713",6037
"2030133200","1427 SAVIERS RD","Oxnard","CA",93033,-119.177872029,34.1848144997,-119.17809853,34.1847260681,-119.177646384,34.184903034,NA,"1427 SAVIERS RD,Oxnard,CA,93033",6111
"67821011","7109 CERRO CREST DR","San Jose","CA",95138,-121.757440206,37.2368994909,-121.757583779,37.2367728238,-121.757303241,37.2370069809,NA,"7109 CERRO CREST DR,San Jose,CA,95138",6085
"5394930300","1227 EDGEMONT ST","San Diego","CA",92102,-117.12634091,32.7185563366,-117.126497466,32.7184831316,-117.126180798,32.7186255394,NA,"1227 EDGEMONT ST,San Diego,CA,92102",6073
"4474521700","3460 WIGHTMAN ST","San Diego","CA",92104,-117.118940484,32.7480683603,-117.119014486,32.7480037253,-117.11886732,32.7481319873,NA,"3460 WIGHTMAN ST,San Diego,CA,92104",6073
"017140034000","19804 DAYTON AVE","Hilmar","CA",95324,-120.8467533,37.3983771133,-120.846842328,37.3981565842,-120.846664271,37.398597643,"101","19804 DAYTON AVE,Hilmar,CA,95324",6047
"103-292-026","1241 Ken Ave","Santa Maria","CA",93455,-120.413662578,34.8639047233,-120.413799489,34.8637364122,-120.413525717,34.8640730497,"0100","1241 Ken Ave,Santa Maria,CA,93455",6083
"426351193","5213 CHEYENNE CT","Weldon","CA",93283,-118.3565178,35.6481421771,-118.356732001,35.6480251018,-118.356326202,35.6483401248,"0191","5213 CHEYENNE CT,Weldon,CA,93283",6029
"02502320260000","3182 38TH AVE","Sacramento","CA",95824,-121.47207799,38.5177153182,-121.472220389,38.5176028908,-121.471932528,38.517832492,NA,"3182 38TH AVE,Sacramento,CA,95824",6067
"5370017012","221 E Norwood Pl","San Gabriel","CA",91776,-118.097472175,34.0764917714,-118.097541698,34.0763112904,-118.09740265,34.0766720867,"0200","221 E Norwood Pl,San Gabriel,CA,91776",6037
"049-083-08","604 NORTHERN AVE","Mill Valley","CA",94941,-122.54382935,37.8818142441,-122.544120967,37.881639621,-122.543513987,37.881993296,"11","604 NORTHERN AVE,Mill Valley,CA,94941",6041
"416 019001200","2850 ROMAGNOLO ST","Hayward","CA",94541,-122.054181186,37.6810475187,-122.054390119,37.6808288666,-122.053972649,37.6812657603,"1100","2850 ROMAGNOLO ST,Hayward,CA,94541",6001
"372062224","2612 MIRIA DR","Bakersfield","CA",93304,-119.032369433,35.3074656811,-119.032468441,35.3073145349,-119.032270432,35.3076168233,"0101","2612 MIRIA DR,Bakersfield,CA,93304",6029
"48070004","30 CORMORANT DR","Valley Springs",NA,95252,-120.969893406,38.2003282958,-120.970225422,38.2001989391,-120.969596725,38.2004797956,"1100","30 CORMORANT DR,Valley Springs,NA,95252",6009
"152-023-019","1730 GREENEICH AVE","Santa Rosa","CA",95401,-122.748198357,38.4502773502,-122.748275018,38.4501599087,-122.748121685,38.450394736,NA,"1730 GREENEICH AVE,Santa Rosa,CA,95401",6097
"5078021022","1124 S Mariposa Ave",NA,"CA",90006,-118.298617417,34.0501000285,-118.298829445,34.0500357817,-118.298405389,34.0501642753,"0300","1124 S Mariposa Ave,NA,CA,90006",6037
"763422009","51760 LA PONDEROSA DR","Coachella","CA",92236,-116.154814049,33.6726399947,-116.15498546,33.6725570865,-116.154642785,33.6727228519,NA,"51760 LA PONDEROSA DR,Coachella,CA,92236",6065
"21500710070000","6129 34TH ST","N Highlands","CA",95660,-121.388727042,38.6786461266,-121.389844637,38.6785115822,-121.38760297,38.6787827842,NA,"6129 34TH ST,N Highlands,CA,95660",6067
"6179026044","1312 E Compton Blvd",NA,"CA",90221,-118.2088716,33.8957168698,-118.208977717,33.895542488,-118.208765005,33.8958916133,"1100","1312 E Compton Blvd,NA,CA,90221",6037
"519270004","14210 MAGNOLIA ST","Cabazon","CA",92230,-116.799895928,33.9149302535,-116.800134089,33.9148433523,-116.799657449,33.9150171873,NA,"14210 MAGNOLIA ST,Cabazon,CA,92230",6065
"3626002800","4774 REDBROOK CT","San Diego","CA",92117,-117.170749152,32.8290212664,-117.170965591,32.8288494328,-117.170601919,32.8291400875,NA,"4774 REDBROOK CT,San Diego,CA,92117",6073
"5019019025","4139 S Figueroa St","Los Angeles","CA",90037,-118.283320004,34.0084121092,-118.283614934,34.0082879263,-118.282886075,34.008660838,"7200","4139 S Figueroa St,Los Angeles,CA,90037",6037
"089-092-020","1205 W Airport Ave","Lompoc","CA",93436,-120.471979239,34.6489459092,-120.472076648,34.6488007646,-120.471881831,34.6490910662,"0100","1205 W Airport Ave,Lompoc,CA,93436",6083
"037 268708900","4346 TERRABELLA WAY","Oakland","CA",94619,-122.179535357,37.7967941195,-122.179630702,37.7966783075,-122.179443464,37.7969159007,"1800","4346 TERRABELLA WAY,Oakland,CA,94619",6001
"091-172-038","1837 N COURT ST","Visalia","CA",93291,-119.293086704,36.3459777481,-119.293491797,36.3457616484,-119.292582213,36.3461413211,NA,"1837 N COURT ST,Visalia,CA,93291",6107
"3595801300","2988 ABER ST","San Diego","CA",92117,-117.222381405,32.8294652127,-117.222515534,32.8293116011,-117.222234606,32.8296099194,NA,"2988 ABER ST,San Diego,CA,92117",6073
"3052067001","3307 Conestoga Canyon Rd","Palmdale","CA",93550,-118.069319495,34.5461540763,-118.069447432,34.5459971537,-118.069192726,34.5463100309,"0100","3307 Conestoga Canyon Rd,Palmdale,CA,93550",6037
"023959238","2531 W DAWNVIEW DR","Rialto","CA",92377,-117.423581292,34.1596518351,-117.423680958,34.1595072582,-117.423481658,34.1597963474,"510","2531 W DAWNVIEW DR,Rialto,CA,92377",6071
"5178022003","3167 E Cesar E Chavez Ave","Hazard","CA",90063,-118.196451338,34.0420797467,-118.196575636,34.041932581,-118.196327025,34.0422268878,"0400","3167 E Cesar E Chavez Ave,Hazard,CA,90063",6037
"009-211-087","916 SONOMA AVE","Santa Rosa","CA",95404,-122.704408262,38.4396442059,-122.704562935,38.4394267405,-122.70427015,38.4398301424,NA,"916 SONOMA AVE,Santa Rosa,CA,95404",6097
"8569017027","4309 Cedar Ave","El Monte","CA",91732,-118.023943744,34.0835966644,-118.024238395,34.0834515471,-118.023649608,34.0837415719,"0100","4309 Cedar Ave,El Monte,CA,91732",6037
"525 166608900","3561 BRAXTON CMN","Fremont","CA",94538,-121.976824533,37.5457775925,-121.976903679,37.545705851,-121.976745733,37.5458492546,"1500","3561 BRAXTON CMN,Fremont,CA,94538",6001
"6150003056","2027 E 124th St","Compton","CA",90222,-118.236461922,33.920337705,-118.236581136,33.9199256103,-118.236342878,33.9207499951,"0400","2027 E 124th St,Compton,CA,90222",6037
"6282004046","13059 Rutgers Ave","Downey","CA",90242,-118.129014866,33.9117012669,-118.1291963,33.9116270342,-118.128833737,33.9117756619,"0100","13059 Rutgers Ave,Downey,CA,90242",6037
"2669012025","15831 Romar St","North Hills","CA",91343,-118.477415032,34.2548642452,-118.47751206,34.2546841095,-118.477313942,34.2550460321,"0100","15831 Romar St,North Hills,CA,91343",6037
"320-250-004","24845 AVENUE 88","Terra Bella","CA",93270,-119.016975889,35.9492934991,-119.017169472,35.9489984207,-119.016783191,35.9495866879,NA,"24845 AVENUE 88,Terra Bella,CA,93270",6107
"070 184 05","503 5TH ST","Davis","CA",95616,-121.743078016,38.547203022,-121.74323067,38.5470488836,-121.742925363,38.5473571605,NA,"503 5TH ST,Davis,CA,95616",6113
"331420030","26831 OLE LN","Romoland","CA",92585,-117.191792021,33.7303355101,-117.191884171,33.7302247825,-117.191699869,33.7304462434,NA,"26831 OLE LN,Romoland,CA,92585",6065
"022-172-78","13 TERRACE VIEW CT","Scotts Valley","CA",95066,-122.020743176,37.0489348128,-122.020804374,37.0488648441,-122.020678279,37.0490078512,"027","13 TERRACE VIEW CT,Scotts Valley,CA,95066",6087
"003110056000","3307 IOWA CITY RD","Marysville","CA",95901,-121.488260655,39.2984516867,-121.495866087,39.2942489281,-121.483678745,39.3038480259,NA,"3307 IOWA CITY RD,Marysville,CA,95901",6115
"4280007006","1304 San Vicente Blvd",NA,"CA",90402,-118.5044434,34.0386598978,-118.504685736,34.0384318611,-118.504201767,34.0388866466,"0100","1304 San Vicente Blvd,NA,CA,90402",6037
"3821921000","9117 WINTER GARDENS BLVD","Lakeside","CA",92040,-116.93140171,32.844089903,-116.931966532,32.8437744883,-116.931128233,32.8446763626,NA,"9117 WINTER GARDENS BLVD,Lakeside,CA,92040",6073
"2229035009","6140 Shoshone Ave","Encino","CA",91316,-118.515980777,34.1817148808,-118.516154618,34.1816457632,-118.515806906,34.1817839825,"0100","6140 Shoshone Ave,Encino,CA,91316",6037
"419660024","1376 BOUVARDIA PL",NA,NA,92223,-116.960794348,33.9365683808,-116.960913226,33.936421746,-116.960675468,33.9367150216,NA,"1376 BOUVARDIA PL,NA,NA,92223",6065
"3130211342","15048 AVENIDA VENUSTO","San Diego","CA",92128,-117.069474768,32.9916941118,-117.070722208,32.9910349446,-117.067974455,32.9927109826,NA,"15048 AVENIDA VENUSTO,San Diego,CA,92128",6073
"4571202200","8549 VERLANE DR","San Diego","CA",92119,-117.012607762,32.8041470964,-117.01271343,32.8040227845,-117.012502707,32.8042692006,NA,"8549 VERLANE DR,San Diego,CA,92119",6073
"031-201-031","500 Anacapa St","Santa Barbara","CA",93101,-119.694439926,34.4182426532,-119.694746925,34.4179926829,-119.694132762,34.4184916624,"1100","500 Anacapa St,Santa Barbara,CA,93101",6083
"525 096804600","40350 BLACOW RD","Fremont","CA",94538,-121.979550218,37.527154629,-121.979721501,37.5269989864,-121.979378936,37.5273102718,"1100","40350 BLACOW RD,Fremont,CA,94538",6001
"8065036020","14627 Mercado Ave","La Mirada","CA",90638,-117.990505722,33.8990805141,-117.990717591,33.8989411205,-117.99030877,33.8991991649,"0101","14627 Mercado Ave,La Mirada,CA,90638",6037
"7249006026","350 Santa Ana Ave",NA,"CA",90803,-118.126170452,33.7617493104,-118.12624986,33.761617048,-118.126087364,33.7618787362,"0100","350 Santa Ana Ave,NA,CA,90803",6037
"4292025098","826 2nd St","Santa Monica","CA",90403,-118.506131727,34.0222009435,-118.506424272,34.0219585608,-118.505839278,34.0224432342,"010E","826 2nd St,Santa Monica,CA,90403",6037
"2621600313","1740 S EL CAMINO REAL","Encinitas","CA",92024,-117.257608492,33.0255992874,-117.258604596,33.024768725,-117.255767836,33.0262441273,NA,"1740 S EL CAMINO REAL,Encinitas,CA,92024",6073
"015217305","3154 N ARROWHEAD AVE","San Bernardino","CA",92405,-117.289994169,34.1486445036,-117.290204382,34.1485525833,-117.289783958,34.1487364238,"510","3154 N ARROWHEAD AVE,San Bernardino,CA,92405",6071
"49916014","1362 MOCHO CT","San Jose","CA",95121,-121.828805711,37.3138308104,-121.828993381,37.3136729846,-121.828617355,37.313990465,NA,"1362 MOCHO CT,San Jose,CA,95121",6085
"3642060","821 CAPP ST","San Francisco","CA",94110,-122.417150086,37.7535362014,-122.417366107,37.753482651,-122.416934065,37.7535897518,NA,"821 CAPP ST,San Francisco,CA,94110",6075
"1853664831","8856 LAWRENCE WELK DR","Escondido","CA",92026,-117.140598625,33.2355984547,-117.141889024,33.2351380355,-117.139327093,33.2360035428,NA,"8856 LAWRENCE WELK DR,Escondido,CA,92026",6073
"3244084090","28953 Raintree Ln","Green Valley","CA",91390,-118.531550281,34.4757854371,-118.531949001,34.4755859358,-118.531165392,34.475988561,"0101","28953 Raintree Ln,Green Valley,CA,91390",6037
"436393007","292 S KIRBY ST","San Jacinto","CA",92582,-116.998341074,33.7845790533,-116.998511128,33.7844815529,-116.998171694,33.7846764388,NA,"292 S KIRBY ST,San Jacinto,CA,92582",6065
"012220033","1175 AMANDA CIR","Brentwood","CA",94513,-121.715948249,37.9323378641,-121.716053988,37.9322071177,-121.715838701,37.9324821475,NA,"1175 AMANDA CIR,Brentwood,CA,94513",6013
"58309040","1144 QUEENSBRIDGE WAY","San Jose","CA",95120,-121.8424119,37.2011028827,-121.842585938,37.2009504848,-121.842229616,37.2012730344,NA,"1144 QUEENSBRIDGE WAY,San Jose,CA,95120",6085
"029-162-07-1","1410 EHORN AVE","Red Bluff","CA",96080,-122.254606035,40.1794202428,-122.254828687,40.1793496448,-122.254383435,40.179490795,"010","1410 EHORN AVE,Red Bluff,CA,96080",6103
"032-100-006-000","950 CLARK TUNNEL RD","Penryn","CA",95663,-121.178783972,38.8667749255,-121.179973513,38.8649491612,-121.177596864,38.8686003816,"07","950 CLARK TUNNEL RD,Penryn,CA,95663",6061
"041-422-16","9873 MONROE AVE","Aptos","CA",95003,-121.874636789,36.9747297108,-121.874912956,36.974541228,-121.874278333,36.9749394553,"020","9873 MONROE AVE,Aptos,CA,95003",6087
"45006437","1563 N PALM AVE","FRESNO","CA",93728,-119.808963749,36.764462448,-119.809188901,36.7641444244,-119.808738121,36.7647814081,"44","1563 N PALM AVE,FRESNO,CA,93728",6019
"3012036021","37211 Milford Ct","Palmdale","CA",93550,-118.099711985,34.5601618398,-118.099989106,34.5599898193,-118.099440932,34.5602857892,"0100","37211 Milford Ct,Palmdale,CA,93550",6037
"4030005000","15603 ARCHERY VW","Truckee","CA",96161,-120.099569167,39.3665633319,-120.099816748,39.3663284536,-120.099274757,39.3667815408,NA,"15603 ARCHERY VW,Truckee,CA,96161",6057
"147050002000","7716 WALNUT AVE","Winton","CA",95388,-120.626512358,37.3896158697,-120.626615666,37.3894236117,-120.626409049,37.3898081236,"101","7716 WALNUT AVE,Winton,CA,95388",6047
"8121013016","4319 Deland Ave",NA,"CA",90660,-118.077035111,34.0111225134,-118.077246054,34.0110158198,-118.07682418,34.0112291962,"0100","4319 Deland Ave,NA,CA,90660",6037
"463 010001600","2917 SORRENTO WAY","Union City","CA",94587,-122.073066281,37.6054122591,-122.07314712,37.6052760504,-122.072987772,37.6055471642,"1800","2917 SORRENTO WAY,Union City,CA,94587",6001
"045013378","35253 FOOTHILL RD","Lucerne Valley","CA",92356,-116.894416557,34.4284867094,-116.89546422,34.4276385766,-116.893367759,34.4293363397,"526","35253 FOOTHILL RD,Lucerne Valley,CA,92356",6071
"1862105400","13275 BETSWORTH RD","Valley Center","CA",92082,-117.044038323,33.2199567668,-117.044481667,33.2184737291,-117.043631284,33.221477166,NA,"13275 BETSWORTH RD,Valley Center,CA,92082",6073
"2537006012","12361 Montague St","Hansen Hills","CA",91331,-118.402787687,34.2541711097,-118.403037736,34.2539495706,-118.402537632,34.2543925529,"010V","12361 Montague St,Hansen Hills,CA,91331",6037
"162-044-006","220 LA QUINTA DR","Windsor","CA",95492,-122.792526639,38.5552559746,-122.792614547,38.5551147221,-122.792437329,38.5553972111,NA,"220 LA QUINTA DR,Windsor,CA,95492",6097
"3813100700","9726 BILTEER DR","Santee","CA",92071,-116.979515108,32.8538454759,-116.979706803,32.8537626911,-116.979324364,32.8539281255,NA,"9726 BILTEER DR,Santee,CA,92071",6073
"070 010 02","305 E 14TH ST","Davis","CA",95616,-121.746478307,38.5587446785,-121.748256073,38.5560565583,-121.743544171,38.560592378,NA,"305 E 14TH ST,Davis,CA,95616",6113
"2360370045","206 VIA LARA","Newbury Park","CA",91320,-118.970972013,34.1743564372,-118.971119736,34.1741275381,-118.970828804,34.1746007336,NA,"206 VIA LARA,Newbury Park,CA,91320",6111
"5274004011","1986 Heather Dr","Monterey Park","CA",91755,-118.123051299,34.0416598459,-118.123271227,34.0414954726,-118.122842767,34.0418280523,"0100","1986 Heather Dr,Monterey Park,CA,91755",6037
"482 004204400","4257 REMORA DR","Union City","CA",94587,-122.082721529,37.5940110466,-122.082799861,37.5938621757,-122.082643215,37.5941600302,"1100","4257 REMORA DR,Union City,CA,94587",6001
"5443012014","2459 Echo Park Ave","Los Angeles","CA",90026,-118.24936494,34.0949214352,-118.249606509,34.0946797797,-118.249066205,34.0950828773,"0101","2459 Echo Park Ave,Los Angeles,CA,90026",6037
"3813721000","9913 VIA LESLIE","Santee","CA",92071,-116.98194786,32.8573486669,-116.98210431,32.8572637347,-116.981792936,32.8574359763,NA,"9913 VIA LESLIE,Santee,CA,92071",6073
"6248024016","11745 Rives Ave","Downey","CA",90241,-118.147002075,33.9389009827,-118.147261016,33.9387006658,-118.146759929,33.9391009441,"0100","11745 Rives Ave,Downey,CA,90241",6037
"4329011011","2132 Century Park Ln",NA,"CA",90067,-118.411756391,34.0566956865,-118.413194785,34.0552018149,-118.409870557,34.058089939,"010C","2132 Century Park Ln,NA,CA,90067",6037
"412 004212400","593 VIA MIRABEL","San Lorenzo","CA",94580,-122.1273176,37.6765612903,-122.127475173,37.6764037777,-122.127159948,37.6767188295,"1100","593 VIA MIRABEL,San Lorenzo,CA,94580",6001
"5648031006","1835 Deermont Rd","Glendale","CA",91207,-118.253059284,34.1725437679,-118.253363304,34.1722972763,-118.252774466,34.1727948409,"0101","1835 Deermont Rd,Glendale,CA,91207",6037
"030728106","669 CIENEGA RD",NA,NA,92315,-116.94082734,34.2405414276,-116.940880541,34.2404779041,-116.940774138,34.240604951,"530","669 CIENEGA RD,NA,NA,92315",6071
"072 033200600","1427 PARU ST","Alameda","CA",94501,-122.258486279,37.7718345042,-122.258686627,37.7717052379,-122.258285965,37.7719637585,"1100","1427 PARU ST,Alameda,CA,94501",6001
"220760029","475 COVENTRY PL","Blackhawk","CA",94506,-121.911524102,37.799299957,-121.91168658,37.7991291155,-121.911361453,37.7994715232,NA,"475 COVENTRY PL,Blackhawk,CA,94506",6013
"4161018008","1108 Steinhart Ave","Redondo Beach","CA",90278,-118.382583336,33.8639546085,-118.3827673,33.8638281823,-118.38239939,33.864081044,"0100","1108 Steinhart Ave,Redondo Beach,CA,90278",6037
"0527033000","123 ARGALL WAY","Nevada City","CA",95959,-121.024499543,39.2523587766,-121.024630532,39.2521141983,-121.024364709,39.2525471865,NA,"123 ARGALL WAY,Nevada City,CA,95959",6057
"11703300050000","6640 VALLEY HI DR","Sacramento","CA",95823,-121.426170434,38.4724773915,-121.426995759,38.47194384,-121.424943488,38.4731167741,NA,"6640 VALLEY HI DR,Sacramento,CA,95823",6067
"3512700301","308 NAUTILUS ST","La Jolla","CA",92037,-117.279676108,32.8313702119,-117.279807888,32.8311862783,-117.279544326,32.8315541542,NA,"308 NAUTILUS ST,La Jolla,CA,92037",6073
"180301030","850 BELLOWS CT","Walnut Creek","CA",94596,-122.035158681,37.8948599125,-122.035582008,37.8945824072,-122.034743791,37.8950510502,NA,"850 BELLOWS CT,Walnut Creek,CA,94596",6013
"6381032007","7108 Blossom Ct","Pico Rivera","CA",90660,-118.097764036,33.9812965447,-118.09789337,33.9811969815,-118.097634915,33.9813958681,"010D","7108 Blossom Ct,Pico Rivera,CA,90660",6037
"1650410035","1777 CORONADO CT","Camarillo","CA",93010,-119.046523902,34.2205585193,-119.046574073,34.2204484566,-119.046473729,34.2206685736,NA,"1777 CORONADO CT,Camarillo,CA,93010",6111
"4777021800","2426 CORINNA CT","San Diego","CA",92105,-117.088844338,32.730683261,-117.088977306,32.7305875953,-117.088655961,32.7308429747,NA,"2426 CORINNA CT,San Diego,CA,92105",6073
"7145024023","3719 Myrtle Ave","Long Beach","CA",90807,-118.181897162,33.8249618418,-118.182119586,33.8248923196,-118.181674851,33.8250313759,"0200","3719 Myrtle Ave,Long Beach,CA,90807",6037
"1125003000","13473 OAKBEND AVE","Auburn","CA",95602,-121.04793027,39.0159044917,-121.048048936,39.0156884668,-121.047828573,39.0161085078,NA,"13473 OAKBEND AVE,Auburn,CA,95602",6057
